"time","e","P","I","D","y_1","y_2","u_1","u_2"
25.1,-3.85924e-08,-0,-0,-0,0,3.85924e-08,0,-0
25.11,-4.86609e-08,-0,-0,-0,0,4.86609e-08,0,-0
25.12,-5.95537e-08,-0,-0,-0,0,5.95537e-08,0,-0
25.13,-7.01073e-08,-0,-0,-0,0,7.01073e-08,0,-0
25.14,-7.94094e-08,-0,-0,-0,0,7.94094e-08,0,-0
25.15,-8.65051e-08,-0,-0,-0,0,8.65051e-08,0,-0
25.16,-9.07212e-08,-0,-0,-0,0,9.07212e-08,0,-0
25.17,-9.1629e-08,-0,-0,-0,0,9.1629e-08,0,-0
25.18,-8.91661e-08,-0,-0,0,0,8.91661e-08,0,0
25.19,-8.35932e-08,-0,-0,0,0,8.35932e-08,0,0
25.2,-7.54251e-08,-0,-0,0,0,7.54251e-08,0,0
25.21,-6.54848e-08,-0,-0,0,0,6.54848e-08,0,0
25.22,-5.46536e-08,-0,-0,0,0,5.46536e-08,0,0
25.23,-4.40817e-08,-0,-0,0,0,4.40817e-08,0,0
25.24,-3.46917e-08,-0,-0,0,0,3.46917e-08,0,0
25.25,-2.74028e-08,-0,-0,0,0,2.74028e-08,0,0
25.26,-2.29245e-08,-0,-0,0,0,2.29245e-08,0,0
25.27,-2.17359e-08,-0,-0,0,0,2.17359e-08,0,0
25.28,-2.39518e-08,-0,-0,-0,0,2.39518e-08,0,-0
25.29,-2.93022e-08,-0,-0,-0,0,2.93022e-08,0,-0
25.3,-3.73129e-08,-0,-0,-0,0,3.73129e-08,0,-0
25.31,-4.7184e-08,-0,-0,-0,0,4.7184e-08,0,-0
25.32,-5.80121e-08,-0,-0,-0,0,5.80121e-08,0,-0
25.33,-6.86616e-08,-0,-0,-0,0,6.86616e-08,0,-0
25.34,-7.81667e-08,-0,-0,-0,0,7.81667e-08,0,-0
25.35,-8.5608e-08,-0,-0,-0,0,8.5608e-08,0,-0
25.36,-9.02833e-08,-0,-0,-0,0,9.02833e-08,0,-0
25.37,-9.16833e-08,-0,-0,-0,0,9.16833e-08,0,-0
25.38,-8.96856e-08,-0,-0,0,0,8.96856e-08,0,0
25.39,-8.45428e-08,-0,-0,0,0,8.45428e-08,0,0
25.4,-7.67146e-08,-0,-0,0,0,7.67146e-08,0,0
25.41,-6.6965e-08,-0,-0,0,0,6.6965e-08,0,0
25.42,-5.62097e-08,-0,-0,0,0,5.62097e-08,0,0
25.43,-4.55429e-08,-0,-0,0,0,4.55429e-08,0,0
25.44,-3.59646e-08,-0,-0,0,0,3.59646e-08,0,0
25.45,-2.83311e-08,-0,-0,0,0,2.83311e-08,0,0
25.46,-2.34044e-08,-0,-0,0,0,2.34044e-08,0,0
25.47,-2.17243e-08,-0,-0,0,0,2.17243e-08,0,0
25.48,-2.34691e-08,-0,-0,-0,0,2.34691e-08,0,-0
25.49,-2.83882e-08,-0,-0,-0,0,2.83882e-08,0,-0
25.5,-3.60488e-08,-0,-0,-0,0,3.60488e-08,0,-0
25.51,-4.57149e-08,-0,-0,-0,0,4.57149e-08,0,-0
25.52,-5.64459e-08,-0,-0,-0,0,5.64459e-08,0,-0
25.53,-6.71834e-08,-0,-0,-0,0,6.71834e-08,0,-0
25.54,-7.68677e-08,-0,-0,-0,0,7.68677e-08,0,-0
25.55,-8.46508e-08,-0,-0,-0,0,8.46508e-08,0,-0
25.56,-8.97599e-08,-0,-0,-0,0,8.97599e-08,0,-0
25.57,-9.16415e-08,-0,-0,-0,0,9.16415e-08,0,-0
25.58,-9.01094e-08,-0,-0,0,0,9.01094e-08,0,0
25.59,-8.54016e-08,-0,-0,0,0,8.54016e-08,0,0
25.6,-7.79237e-08,-0,-0,0,0,7.79237e-08,0,0
25.61,-6.83912e-08,-0,-0,0,0,6.83912e-08,0,0
25.62,-5.77414e-08,-0,-0,0,0,5.77414e-08,0,0
25.63,-4.70117e-08,-0,-0,0,0,4.70117e-08,0,0
25.64,-3.72615e-08,-0,-0,0,0,3.72615e-08,0,0
25.65,-2.92942e-08,-0,-0,0,0,2.92942e-08,0,0
25.66,-2.39408e-08,-0,-0,0,0,2.39408e-08,0,0
25.67,-2.17997e-08,-0,-0,0,0,2.17997e-08,0,0
25.68,-2.30734e-08,-0,-0,-0,0,2.30734e-08,0,-0
25.69,-2.75589e-08,-0,-0,-0,0,2.75589e-08,0,-0
25.7,-3.48647e-08,-0,-0,-0,0,3.48647e-08,0,-0
25.71,-4.42924e-08,-0,-0,-0,0,4.42924e-08,0,-0
25.72,-5.49072e-08,-0,-0,-0,0,5.49072e-08,0,-0
25.73,-6.56976e-08,-0,-0,-0,0,6.56976e-08,0,-0
25.74,-7.55563e-08,-0,-0,-0,0,7.55563e-08,0,-0
25.75,-8.3676e-08,-0,-0,-0,0,8.3676e-08,0,-0
25.76,-8.92159e-08,-0,-0,-0,0,8.92159e-08,0,-0
25.77,-9.15563e-08,-0,-0,-0,0,9.15563e-08,0,-0
25.78,-9.0495e-08,-0,-0,0,0,9.0495e-08,0,0
25.79,-8.6212e-08,-0,-0,0,0,8.6212e-08,0,0
25.8,-7.90936e-08,-0,-0,0,0,7.90936e-08,0,0
25.81,-6.97991e-08,-0,-0,0,0,6.97991e-08,0,0
25.82,-5.92682e-08,-0,-0,0,0,5.92682e-08,0,0
25.83,-4.84802e-08,-0,-0,0,0,4.84802e-08,0,0
25.84,-3.85508e-08,-0,-0,0,0,3.85508e-08,0,0
25.85,-3.0237e-08,-0,-0,0,0,3.0237e-08,0,0
25.86,-2.44612e-08,-0,-0,0,0,2.44612e-08,0,0
25.87,-2.18461e-08,-0,-0,0,0,2.18461e-08,0,0
25.88,-2.26263e-08,-0,-0,-0,0,2.26263e-08,0,-0
25.89,-2.66724e-08,-0,-0,-0,0,2.66724e-08,0,-0
25.9,-3.36059e-08,-0,-0,-0,0,3.36059e-08,0,-0
25.91,-4.27883e-08,-0,-0,-0,0,4.27883e-08,0,-0
25.92,-5.32816e-08,-0,-0,-0,0,5.32816e-08,0,-0
25.93,-6.41278e-08,-0,-0,-0,0,6.41278e-08,0,-0
25.94,-7.41899e-08,-0,-0,-0,0,7.41899e-08,0,-0
25.95,-8.2666e-08,-0,-0,-0,0,8.2666e-08,0,-0
25.96,-8.86136e-08,-0,-0,-0,0,8.86136e-08,0,-0
25.97,-9.14597e-08,-0,-0,-0,0,9.14597e-08,0,-0
25.98,-9.09007e-08,-0,-0,0,0,9.09007e-08,0,0
25.99,-8.70783e-08,-0,-0,0,0,8.70783e-08,0,0
26,-8.03485e-08,-0,-0,0,0,8.03485e-08,0,0
26.01,-7.13147e-08,-0,-0,0,0,7.13147e-08,0,0
26.02,-6.09066e-08,-0,-0,0,0,6.09066e-08,0,0
26.03,-5.007e-08,-0,-0,0,0,5.007e-08,0,0
26.04,-3.99353e-08,-0,-0,0,0,3.99353e-08,0,0
26.05,-3.12897e-08,-0,-0,0,0,3.12897e-08,0,0
26.06,-2.50906e-08,-0,-0,0,0,2.50906e-08,0,0
26.07,-2.19771e-08,-0,-0,0,0,2.19771e-08,0,0
26.08,-2.22336e-08,-0,-0,-0,0,2.22336e-08,0,-0
26.09,-2.57949e-08,-0,-0,-0,0,2.57949e-08,0,-0
26.1,-3.23318e-08,-0,-0,-0,0,3.23318e-08,0,-0
26.11,-4.12188e-08,-0,-0,-0,0,4.12188e-08,0,-0
26.12,-5.15771e-08,-0,-0,-0,0,5.15771e-08,0,-0
26.13,-6.24673e-08,-0,-0,-0,0,6.24673e-08,0,-0
26.14,-7.27347e-08,-0,-0,-0,0,7.27347e-08,0,-0
26.15,-8.15384e-08,-0,-0,-0,0,8.15384e-08,0,-0
26.16,-8.79276e-08,-0,-0,-0,0,8.79276e-08,0,-0
26.17,-9.1261e-08,-0,-0,-0,0,9.1261e-08,0,-0
26.18,-9.12442e-08,-0,-0,0,0,9.12442e-08,0,0
26.19,-8.79151e-08,-0,-0,0,0,8.79151e-08,0,0
26.2,-8.15768e-08,-0,-0,0,0,8.15768e-08,0,0
26.21,-7.28587e-08,-0,-0,0,0,7.28587e-08,0,0
26.22,-6.25907e-08,-0,-0,0,0,6.25907e-08,0,0
26.23,-5.17323e-08,-0,-0,0,0,5.17323e-08,0,0
26.24,-4.13965e-08,-0,-0,0,0,4.13965e-08,0,0
26.25,-3.24357e-08,-0,-0,0,0,3.24357e-08,0,0
26.26,-2.58129e-08,-0,-0,0,0,2.58129e-08,0,0
26.27,-2.221e-08,-0,-0,0,0,2.221e-08,0,0
26.28,-2.19263e-08,-0,-0,0,0,2.19263e-08,0,0
26.29,-2.50062e-08,-0,-0,-0,0,2.50062e-08,0,-0
26.3,-3.11405e-08,-0,-0,-0,0,3.11405e-08,0,-0
26.31,-3.97225e-08,-0,-0,-0,0,3.97225e-08,0,-0
26.32,-4.99388e-08,-0,-0,-0,0,4.99388e-08,0,-0
26.33,-6.08466e-08,-0,-0,-0,0,6.08466e-08,0,-0
26.34,-7.12941e-08,-0,-0,-0,0,7.12941e-08,0,-0
26.35,-8.04016e-08,-0,-0,-0,0,8.04016e-08,0,-0
26.36,-8.71985e-08,-0,-0,-0,0,8.71985e-08,0,-0
26.37,-9.10209e-08,-0,-0,-0,0,9.10209e-08,0,-0
26.38,-9.15279e-08,-0,-0,-0,0,9.15279e-08,0,-0
26.39,-8.8679e-08,-0,-0,0,0,8.8679e-08,0,0
26.4,-8.27502e-08,-0,-0,0,0,8.27502e-08,0,0
26.41,-7.43339e-08,-0,-0,0,0,7.43339e-08,0,0
26.42,-6.42368e-08,-0,-0,0,0,6.42368e-08,0,0
26.43,-5.33729e-08,-0,-0,0,0,5.33729e-08,0,0
26.44,-4.28818e-08,-0,-0,0,0,4.28818e-08,0,0
26.45,-3.3656e-08,-0,-0,0,0,3.3656e-08,0,0
26.46,-2.66522e-08,-0,-0,0,0,2.66522e-08,0,0
26.47,-2.2555e-08,-0,-0,0,0,2.2555e-08,0,0
26.48,-2.17644e-08,-0,-0,0,0,2.17644e-08,0,0
26.49,-2.43588e-08,-0,-0,-0,0,2.43588e-08,0,-0
26.5,-3.0065e-08,-0,-0,-0,0,3.0065e-08,0,-0
26.51,-3.83378e-08,-0,-0,-0,0,3.83378e-08,0,-0
26.52,-4.83654e-08,-0,-0,-0,0,4.83654e-08,0,-0
26.53,-5.92456e-08,-0,-0,-0,0,5.92456e-08,0,-0
26.54,-6.98191e-08,-0,-0,-0,0,6.98191e-08,0,-0
26.55,-7.91624e-08,-0,-0,-0,0,7.91624e-08,0,-0
26.56,-8.63268e-08,-0,-0,-0,0,8.63268e-08,0,-0
26.57,-9.06358e-08,-0,-0,-0,0,9.06358e-08,0,-0
26.58,-9.16417e-08,-0,-0,-0,0,9.16417e-08,0,-0
26.59,-8.92719e-08,-0,-0,0,0,8.92719e-08,0,0
26.6,-8.37879e-08,-0,-0,0,0,8.37879e-08,0,0
26.61,-7.56836e-08,-0,-0,0,0,7.56836e-08,0,0
26.62,-6.57799e-08,-0,-0,0,0,6.57799e-08,0,0
26.63,-5.49609e-08,-0,-0,0,0,5.49609e-08,0,0
26.64,-4.43703e-08,-0,-0,0,0,4.43703e-08,0,0
26.65,-3.4941e-08,-0,-0,0,0,3.4941e-08,0,0
26.66,-2.75839e-08,-0,-0,0,0,2.75839e-08,0,0
26.67,-2.30127e-08,-0,-0,0,0,2.30127e-08,0,0
26.68,-2.17282e-08,-0,-0,0,0,2.17282e-08,0,0
26.69,-2.38522e-08,-0,-0,-0,0,2.38522e-08,0,-0
26.7,-2.91189e-08,-0,-0,-0,0,2.91189e-08,0,-0
26.71,-3.70603e-08,-0,-0,-0,0,3.70603e-08,0,-0
26.72,-4.68929e-08,-0,-0,-0,0,4.68929e-08,0,-0
26.73,-5.77033e-08,-0,-0,-0,0,5.77033e-08,0,-0
26.74,-6.83728e-08,-0,-0,-0,0,6.83728e-08,0,-0
26.75,-7.79145e-08,-0,-0,-0,0,7.79145e-08,0,-0
26.76,-8.54257e-08,-0,-0,-0,0,8.54257e-08,0,-0
26.77,-9.01877e-08,-0,-0,-0,0,9.01877e-08,0,-0
26.78,-9.16862e-08,-0,-0,-0,0,9.16862e-08,0,-0
26.79,-8.97812e-08,-0,-0,0,0,8.97812e-08,0,0
26.8,-8.4723e-08,-0,-0,0,0,8.4723e-08,0,0
26.81,-7.69633e-08,-0,-0,0,0,7.69633e-08,0,0
26.82,-6.72537e-08,-0,-0,0,0,6.72537e-08,0,0
26.83,-5.65195e-08,-0,-0,0,0,5.65195e-08,0,0
26.84,-4.58358e-08,-0,-0,0,0,4.58358e-08,0,0
26.85,-3.62258e-08,-0,-0,0,0,3.62258e-08,0,0
26.86,-2.85259e-08,-0,-0,0,0,2.85259e-08,0,0
26.87,-2.3514e-08,-0,-0,0,0,2.3514e-08,0,0
26.88,-2.17392e-08,-0,-0,0,0,2.17392e-08,0,0
26.89,-2.33908e-08,-0,-0,-0,0,2.33908e-08,0,-0
26.9,-2.8222e-08,-0,-0,-0,0,2.8222e-08,0,-0
26.91,-3.58111e-08,-0,-0,-0,0,3.58111e-08,0,-0
26.92,-4.54326e-08,-0,-0,-0,0,4.54326e-08,0,-0
26.93,-5.61418e-08,-0,-0,-0,0,5.61418e-08,0,-0
26.94,-6.68918e-08,-0,-0,-0,0,6.68918e-08,0,-0
26.95,-7.66101e-08,-0,-0,-0,0,7.66101e-08,0,-0
26.96,-8.44595e-08,-0,-0,-0,0,8.44595e-08,0,-0
26.97,-8.96547e-08,-0,-0,-0,0,8.96547e-08,0,-0
26.98,-9.16274e-08,-0,-0,-0,0,9.16274e-08,0,-0
26.99,-9.01888e-08,-0,-0,0,0,9.01888e-08,0,0
27,-8.55647e-08,-0,-0,0,0,8.55647e-08,0,0
27.01,-7.81592e-08,-0,-0,0,0,7.81592e-08,0,0
27.02,-6.86739e-08,-0,-0,0,0,6.86739e-08,0,0
27.03,-5.80465e-08,-0,-0,0,0,5.80465e-08,0,0
27.04,-4.73055e-08,-0,-0,0,0,4.73055e-08,0,0
27.05,-3.75221e-08,-0,-0,0,0,3.75221e-08,0,0
27.06,-2.94869e-08,-0,-0,0,0,2.94869e-08,0,0
27.07,-2.40473e-08,-0,-0,0,0,2.40473e-08,0,0
27.08,-2.18153e-08,-0,-0,0,0,2.18153e-08,0,0
27.09,-2.2993e-08,-0,-0,-0,0,2.2993e-08,0,-0
27.1,-2.73946e-08,-0,-0,-0,0,2.73946e-08,0,-0
27.11,-3.46282e-08,-0,-0,-0,0,3.46282e-08,0,-0
27.12,-4.4006e-08,-0,-0,-0,0,4.4006e-08,0,-0
27.13,-5.45952e-08,-0,-0,-0,0,5.45952e-08,0,-0
27.14,-6.5397e-08,-0,-0,-0,0,6.5397e-08,0,-0
27.15,-7.52916e-08,-0,-0,-0,0,7.52916e-08,0,-0
27.16,-8.34805e-08,-0,-0,-0,0,8.34805e-08,0,-0
27.17,-8.91024e-08,-0,-0,-0,0,8.91024e-08,0,-0
27.18,-9.15421e-08,-0,-0,-0,0,9.15421e-08,0,-0
27.19,-9.05794e-08,-0,-0,0,0,9.05794e-08,0,0
27.2,-8.6386e-08,-0,-0,0,0,8.6386e-08,0,0
27.21,-7.93429e-08,-0,-0,0,0,7.93429e-08,0,0
27.22,-7.00965e-08,-0,-0,0,0,7.00965e-08,0,0
27.23,-5.95888e-08,-0,-0,0,0,5.95888e-08,0,0
27.24,-4.87905e-08,-0,-0,0,0,4.87905e-08,0,0
27.25,-3.88186e-08,-0,-0,0,0,3.88186e-08,0,0
27.26,-3.04317e-08,-0,-0,0,0,3.04317e-08,0,0
27.27,-2.45747e-08,-0,-0,0,0,2.45747e-08,0,0
27.28,-2.18583e-08,-0,-0,0,0,2.18583e-08,0,0
27.29,-2.25326e-08,-0,-0,-0,0,2.25326e-08,0,-0
27.3,-2.64874e-08,-0,-0,-0,0,2.64874e-08,0,-0
27.31,-3.33416e-08,-0,-0,-0,0,3.33416e-08,0,-0
27.32,-4.24712e-08,-0,-0,-0,0,4.24712e-08,0,-0
27.33,-5.29416e-08,-0,-0,-0,0,5.29416e-08,0,-0
27.34,-6.3798e-08,-0,-0,-0,0,6.3798e-08,0,-0
27.35,-7.39028e-08,-0,-0,-0,0,7.39028e-08,0,-0
27.36,-8.24445e-08,-0,-0,-0,0,8.24445e-08,0,-0
27.37,-8.84821e-08,-0,-0,-0,0,8.84821e-08,0,-0
27.38,-9.1428e-08,-0,-0,-0,0,9.1428e-08,0,-0
27.39,-9.09747e-08,-0,-0,0,0,9.09747e-08,0,0
27.4,-8.72531e-08,-0,-0,0,0,8.72531e-08,0,0
27.41,-8.06016e-08,-0,-0,0,0,8.06016e-08,0,0
27.42,-7.16307e-08,-0,-0,0,0,7.16307e-08,0,0
27.43,-6.12513e-08,-0,-0,0,0,6.12513e-08,0,0
27.44,-5.04088e-08,-0,-0,0,0,5.04088e-08,0,0
27.45,-4.02337e-08,-0,-0,0,0,4.02337e-08,0,0
27.46,-3.15231e-08,-0,-0,0,0,3.15231e-08,0,0
27.47,-2.52373e-08,-0,-0,0,0,2.52373e-08,0,0
27.48,-2.20249e-08,-0,-0,0,0,2.20249e-08,0,0
27.49,-2.21711e-08,-0,-0,-0,0,2.21711e-08,0,-0
27.5,-2.5631e-08,-0,-0,-0,0,2.5631e-08,0,-0
27.51,-3.20888e-08,-0,-0,-0,0,3.20888e-08,0,-0
27.52,-4.09085e-08,-0,-0,-0,0,4.09085e-08,0,-0
27.53,-5.12405e-08,-0,-0,-0,0,5.12405e-08,0,-0
27.54,-6.21335e-08,-0,-0,-0,0,6.21335e-08,0,-0
27.55,-7.24416e-08,-0,-0,-0,0,7.24416e-08,0,-0
27.56,-8.1308e-08,-0,-0,-0,0,8.1308e-08,0,-0
27.57,-8.77837e-08,-0,-0,-0,0,8.77837e-08,0,-0
27.58,-9.12145e-08,-0,-0,-0,0,9.12145e-08,0,-0
27.59,-9.13066e-08,-0,-0,-0,0,9.13066e-08,0,-0
27.6,-8.80719e-08,-0,-0,0,0,8.80719e-08,0,0
27.61,-8.18164e-08,-0,-0,0,0,8.18164e-08,0,0
27.62,-7.31578e-08,-0,-0,0,0,7.31578e-08,0,0
27.63,-6.29217e-08,-0,-0,0,0,6.29217e-08,0,0
27.64,-5.20606e-08,-0,-0,0,0,5.20606e-08,0,0
27.65,-4.16911e-08,-0,-0,0,0,4.16911e-08,0,0
27.66,-3.26736e-08,-0,-0,0,0,3.26736e-08,0,0
27.67,-2.59686e-08,-0,-0,0,0,2.59686e-08,0,0
27.68,-2.22679e-08,-0,-0,0,0,2.22679e-08,0,0
27.69,-2.18827e-08,-0,-0,0,0,2.18827e-08,0,0
27.7,-2.48637e-08,-0,-0,-0,0,2.48637e-08,0,-0
27.71,-3.09176e-08,-0,-0,-0,0,3.09176e-08,0,-0
27.72,-3.94365e-08,-0,-0,-0,0,3.94365e-08,0,-0
27.73,-4.96172e-08,-0,-0,-0,0,4.96172e-08,0,-0
27.74,-6.05259e-08,-0,-0,-0,0,6.05259e-08,0,-0
27.75,-7.10031e-08,-0,-0,-0,0,7.10031e-08,0,-0
27.76,-8.01647e-08,-0,-0,-0,0,8.01647e-08,0,-0
27.77,-8.70345e-08,-0,-0,-0,0,8.70345e-08,0,-0
27.78,-9.09584e-08,-0,-0,-0,0,9.09584e-08,0,-0
27.79,-9.15675e-08,-0,-0,-0,0,9.15675e-08,0,-0
27.8,-8.88152e-08,-0,-0,0,0,8.88152e-08,0,0
27.81,-8.29756e-08,-0,-0,0,0,8.29756e-08,0,0
27.82,-7.46203e-08,-0,-0,0,0,7.46203e-08,0,0
27.83,-6.45624e-08,-0,-0,0,0,6.45624e-08,0,0
27.84,-5.37062e-08,-0,-0,0,0,5.37062e-08,0,0
27.85,-4.31933e-08,-0,-0,0,0,4.31933e-08,0,0
27.86,-3.39258e-08,-0,-0,0,0,3.39258e-08,0,0
27.87,-2.68477e-08,-0,-0,0,0,2.68477e-08,0,0
27.88,-2.26542e-08,-0,-0,0,0,2.26542e-08,0,0
27.89,-2.17627e-08,-0,-0,0,0,2.17627e-08,0,0
27.9,-2.42607e-08,-0,-0,-0,0,2.42607e-08,0,-0
27.91,-2.98761e-08,-0,-0,-0,0,2.98761e-08,0,-0
27.92,-3.80842e-08,-0,-0,-0,0,3.80842e-08,0,-0
27.93,-4.80703e-08,-0,-0,-0,0,4.80703e-08,0,-0
27.94,-5.89374e-08,-0,-0,-0,0,5.89374e-08,0,-0
27.95,-6.95293e-08,-0,-0,-0,0,6.95293e-08,0,-0
27.96,-7.89127e-08,-0,-0,-0,0,7.89127e-08,0,-0
27.97,-8.61458e-08,-0,-0,-0,0,8.61458e-08,0,-0
27.98,-9.0549e-08,-0,-0,-0,0,9.0549e-08,0,-0
27.99,-9.1652e-08,-0,-0,-0,0,9.1652e-08,0,-0
28,-8.93755e-08,-0,-0,0,0,8.93755e-08,0,0
28.01,-8.39785e-08,-0,-0,0,0,8.39785e-08,0,0
28.02,-7.5941e-08,-0,-0,0,0,7.5941e-08,0,0
28.03,-6.60747e-08,-0,-0,0,0,6.60747e-08,0,0
28.04,-5.52701e-08,-0,-0,0,0,5.52701e-08,0,0
28.05,-4.46607e-08,-0,-0,0,0,4.46607e-08,0,0
28.06,-3.51918e-08,-0,-0,0,0,3.51918e-08,0,0
28.07,-2.77656e-08,-0,-0,0,0,2.77656e-08,0,0
28.08,-2.31055e-08,-0,-0,0,0,2.31055e-08,0,0
28.09,-2.17215e-08,-0,-0,0,0,2.17215e-08,0,0
28.1,-2.37506e-08,-0,-0,-0,0,2.37506e-08,0,-0
28.11,-2.89312e-08,-0,-0,-0,0,2.89312e-08,0,-0
28.12,-3.68013e-08,-0,-0,-0,0,3.68013e-08,0,-0
28.13,-4.6592e-08,-0,-0,-0,0,4.6592e-08,0,-0
28.14,-5.73851e-08,-0,-0,-0,0,5.73851e-08,0,-0
28.15,-6.80727e-08,-0,-0,-0,0,6.80727e-08,0,-0
28.16,-7.76512e-08,-0,-0,-0,0,7.76512e-08,0,-0
28.17,-8.52315e-08,-0,-0,-0,0,8.52315e-08,0,-0
28.18,-9.00822e-08,-0,-0,-0,0,9.00822e-08,0,-0
28.19,-9.16803e-08,-0,-0,-0,0,9.16803e-08,0,-0
28.2,-8.98696e-08,-0,-0,0,0,8.98696e-08,0,0
28.21,-8.48991e-08,-0,-0,0,0,8.48991e-08,0,0
28.22,-7.72102e-08,-0,-0,0,0,7.72102e-08,0,0
28.23,-6.75433e-08,-0,-0,0,0,6.75433e-08,0,0
28.24,-5.68292e-08,-0,-0,0,0,5.68292e-08,0,0
28.25,-4.61314e-08,-0,-0,0,0,4.61314e-08,0,0
28.26,-3.64857e-08,-0,-0,0,0,3.64857e-08,0,0
28.27,-2.87187e-08,-0,-0,0,0,2.87187e-08,0,0
28.28,-2.36215e-08,-0,-0,0,0,2.36215e-08,0,0
28.29,-2.17539e-08,-0,-0,0,0,2.17539e-08,0,0
28.3,-2.33115e-08,-0,-0,-0,0,2.33115e-08,0,-0
28.31,-2.80536e-08,-0,-0,-0,0,2.80536e-08,0,-0
28.32,-3.55711e-08,-0,-0,-0,0,3.55711e-08,0,-0
28.33,-4.51448e-08,-0,-0,-0,0,4.51448e-08,0,-0
28.34,-5.58309e-08,-0,-0,-0,0,5.58309e-08,0,-0
28.35,-6.65893e-08,-0,-0,-0,0,6.65893e-08,0,-0
28.36,-7.63432e-08,-0,-0,-0,0,7.63432e-08,0,-0
28.37,-8.4259e-08,-0,-0,-0,0,8.4259e-08,0,-0
28.38,-8.95382e-08,-0,-0,-0,0,8.95382e-08,0,-0
28.39,-9.16037e-08,-0,-0,-0,0,9.16037e-08,0,-0
28.4,-9.02568e-08,-0,-0,0,0,9.02568e-08,0,0
28.41,-8.57164e-08,-0,-0,0,0,8.57164e-08,0,0
28.42,-7.83826e-08,-0,-0,0,0,7.83826e-08,0,0
28.43,-6.89466e-08,-0,-0,0,0,6.89466e-08,0,0
28.44,-5.8344e-08,-0,-0,0,0,5.8344e-08,0,0
28.45,-4.75918e-08,-0,-0,0,0,4.75918e-08,0,0
28.46,-3.77758e-08,-0,-0,0,0,3.77758e-08,0,0
28.47,-2.96745e-08,-0,-0,0,0,2.96745e-08,0,0
28.48,-2.4147e-08,-0,-0,0,0,2.4147e-08,0,0
28.49,-2.18246e-08,-0,-0,0,0,2.18246e-08,0,0
28.5,-2.2906e-08,-0,-0,-0,0,2.2906e-08,0,-0
28.51,-2.72203e-08,-0,-0,-0,0,2.72203e-08,0,-0
28.52,-3.43806e-08,-0,-0,-0,0,3.43806e-08,0,-0
28.53,-4.37102e-08,-0,-0,-0,0,4.37102e-08,0,-0
28.54,-5.42749e-08,-0,-0,-0,0,5.42749e-08,0,-0
28.55,-6.50874e-08,-0,-0,-0,0,6.50874e-08,0,-0
28.56,-7.50208e-08,-0,-0,-0,0,7.50208e-08,0,-0
28.57,-8.32808e-08,-0,-0,-0,0,8.32808e-08,0,-0
28.58,-8.8979e-08,-0,-0,-0,0,8.8979e-08,0,-0
28.59,-9.15207e-08,-0,-0,-0,0,9.15207e-08,0,-0
28.6,-9.06577e-08,-0,-0,0,0,9.06577e-08,0,0
28.61,-8.65532e-08,-0,-0,0,0,8.65532e-08,0,0
28.62,-7.95887e-08,-0,-0,0,0,7.95887e-08,0,0
28.63,-7.03934e-08,-0,-0,0,0,7.03934e-08,0,0
28.64,-5.9912e-08,-0,-0,0,0,5.9912e-08,0,0
28.65,-4.91062e-08,-0,-0,0,0,4.91062e-08,0,0
28.66,-3.90959e-08,-0,-0,0,0,3.90959e-08,0,0
28.67,-3.06411e-08,-0,-0,0,0,3.06411e-08,0,0
28.68,-2.47029e-08,-0,-0,0,0,2.47029e-08,0,0
28.69,-2.18871e-08,-0,-0,0,0,2.18871e-08,0,0
28.7,-2.24611e-08,-0,-0,-0,0,2.24611e-08,0,-0
28.71,-2.63208e-08,-0,-0,-0,0,2.63208e-08,0,-0
28.72,-3.30946e-08,-0,-0,-0,0,3.30946e-08,0,-0
28.73,-4.21679e-08,-0,-0,-0,0,4.21679e-08,0,-0
28.74,-5.26113e-08,-0,-0,-0,0,5.26113e-08,0,-0
28.75,-6.34773e-08,-0,-0,-0,0,6.34773e-08,0,-0
28.76,-7.36222e-08,-0,-0,-0,0,7.36222e-08,0,-0
28.77,-8.22274e-08,-0,-0,-0,0,8.22274e-08,0,-0
28.78,-8.83535e-08,-0,-0,-0,0,8.83535e-08,0,-0
28.79,-9.13963e-08,-0,-0,-0,0,9.13963e-08,0,-0
28.8,-9.10483e-08,-0,-0,0,0,9.10483e-08,0,0
28.81,-8.74255e-08,-0,-0,0,0,8.74255e-08,0,0
28.82,-8.08529e-08,-0,-0,0,0,8.08529e-08,0,0
28.83,-7.19466e-08,-0,-0,0,0,7.19466e-08,0,0
28.84,-6.15974e-08,-0,-0,0,0,6.15974e-08,0,0
28.85,-5.07481e-08,-0,-0,0,0,5.07481e-08,0,0
28.86,-4.05313e-08,-0,-0,0,0,4.05313e-08,0,0
28.87,-3.17559e-08,-0,-0,0,0,3.17559e-08,0,0
28.88,-2.53845e-08,-0,-0,0,0,2.53845e-08,0,0
28.89,-2.20757e-08,-0,-0,0,0,2.20757e-08,0,0
28.9,-2.21105e-08,-0,-0,-0,0,2.21105e-08,0,-0
28.91,-2.54725e-08,-0,-0,-0,0,2.54725e-08,0,-0
28.92,-3.18497e-08,-0,-0,-0,0,3.18497e-08,0,-0
28.93,-4.06088e-08,-0,-0,-0,0,4.06088e-08,0,-0
28.94,-5.09141e-08,-0,-0,-0,0,5.09141e-08,0,-0
28.95,-6.18087e-08,-0,-0,-0,0,6.18087e-08,0,-0
28.96,-7.21561e-08,-0,-0,-0,0,7.21561e-08,0,-0
28.97,-8.10863e-08,-0,-0,-0,0,8.10863e-08,0,-0
